Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country
What's My Name?,"Rihanna, Drake","hip hop, rap",263173,True,47,8,"US, CA"
Look At Me Now (feat. Lil' Wayne & Busta Rhymes),"Chris Brown, Lil Wayne, Busta Rhymes","hip hop, r&b, east coast hip hop, rap",222586,True,66,185,"US, US, US"
Down On Me,"Jeremih, 50 Cent",east coast hip hop,228453,False,69,139,"US, US"
How To Love,Lil Wayne,"hip hop, rap",240306,False,0,0,US
Someone Like You,Adele,soft pop,285240,False,77,162,GB
Good Life,OneRepublic,soft pop,253306,True,68,184,US
The Lazy Song,Bruno Mars,pop,189109,False,68,39,US
Till the World Ends,Britney Spears,pop,237946,False,60,185,US
The Show Goes On,Lupe Fiasco,hip hop,240099,True,36,45,US
The Edge Of Glory,Lady Gaga,"pop, art pop",320546,False,42,3,US
We R Who We R,Kesha,dance-pop,204760,False,68,185,US
Black and Yellow,Wiz Khalifa,rap,217666,True,39,145,US
Tonight Tonight,Hot Chelle Rae,electropop,200093,False,42,172,US
Blow,Kesha,dance-pop,219973,False,67,185,US
Lighters,"Bad Meets Evil, Bruno Mars","hip hop, pop",303813,True,65,183,"US, US"
If I Die Young,The Band Perry,country,222773,False,61,3,US
Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine","hip hop, pop",210960,False,77,185,"US, US"
The Time (Dirty Bit),Black Eyed Peas,hip hop,307640,False,46,184,US
Coming Home,"Diddy - Dirty Money, Skylar Grey","hip hop, pop",238693,False,61,181,"US, US"
Hey Baby (Drop It to the Floor) (feat. T-Pain),"Pitbull, T-Pain","dance-pop, hip hop",234453,False,72,185,"US, US"
Only Girl (In The World),Rihanna,pop,235493,False,45,8,US
6 Foot 7 Foot,"Lil Wayne, Cory Gunz","hip hop, rap",248586,True,19,0,"US, US"
Just A Kiss,Lady A,"pop country, country",218840,False,0,0,US
Dirt Road Anthem,Jason Aldean,"country, acoustic country",229400,False,1,0,US
Dynamite,Taio Cruz,contemporary r&b,203866,False,66,4,GB
No Hands (feat. Roscoe Dash & Wale),"Waka Flocka Flame, Roscoe Dash, Wale","gangsta rap, crunk, hip hop",263773,True,50,153,"US, US, US"
I Wanna Go,Britney Spears,pop,210266,False,64,185,US
I'm On One,"DJ Khaled, Drake, Rick Ross, Lil Wayne","hip hop, southern hip hop, rap",296146,True,66,140,"DZ, CA, Unknown, US"
You Make Me Feel... (feat. Sabi),"Cobra Starship, Sabi",electronic,215693,False,67,80,"US, JP"
Yeah 3x,Chris Brown,r&b,241666,True,64,185,US
Moment 4 Life,"Nicki Minaj, Drake","hip hop, rap",279306,True,0,0,"US, CA"
I Need A Doctor,"Dr. Dre, Eminem, Skylar Grey","rap, hip hop, gangster rap, west coast hip hop, g-funk",283733,True,64,121,"US, US, US"
Just A Dream,Nelly,hip hop,237800,False,71,184,US
Motivation,"Kelly Rowland, Lil Wayne","hip hop, rap",231173,False,57,114,"US, US"
Stereo Love - Original,"Edward Maya, Vika Jigulina","british, moldovan",247853,False,62,28,"GB, RO"
jar of hearts,Christina Perri,soft pop,246587,False,39,152,US
Roll Up,Wiz Khalifa,rap,227773,True,11,14,US
Sexy And I Know It,LMFAO,pop,199480,False,59,4,US
Rocketeer,"Far East Movement, Ryan Tedder, Ruff Loaderz",piano house,211253,False,63,3,"US, US, Unknown"
All Of The Lights,Kanye West,rap,299613,True,74,184,GB
Hold It Against Me,Britney Spears,pop,228826,False,52,185,US
More - RedOne Jimmy Joker Remix,USHER,r&b,219986,False,64,185,US
What the Hell,Avril Lavigne,pop punk,220706,False,69,185,CA
Written in the Stars (feat. Eric Turner),"Tinie Tempah, Eric Turner",grime,219560,True,47,4,"GB, GB"
Bottoms Up (feat. Nicki Minaj),"Trey Songz, Nicki Minaj",r&b,242013,True,1,0,"US, US"
DJ Got Us Fallin' In Love (feat. Pitbull),"USHER, Pitbull",r&b,220800,False,79,185,"US, US"
For the First Time,The Script,rock,251306,True,20,181,GB
Honey Bee,Blake Shelton,country,210720,False,57,2,US
Don't You Wanna Stay (with Kelly Clarkson),"Jason Aldean, Kelly Clarkson","christmas, country, acoustic country",256440,False,0,0,"US, US"
We Found Love,"Rihanna, Calvin Harris",edm,215226,False,56,1,"US, Unknown"
Pretty Girl Rock,Keri Hilson,pop,243920,False,59,116,US
You And I,Lady Gaga,"pop, art pop",307360,False,43,3,US
Like A G6,"Far East Movement, The Cataracs, DEV","electropop, rock, bollywood",216893,False,66,3,"US, GB, IN"
Without You (feat. Usher),"David Guetta, USHER","dance, r&b, edm",208133,False,41,3,"FR, US"
Back To December,Taylor Swift,pop,293026,False,52,2,US
Teenage Dream,Katy Perry,pop,227741,False,67,176,US
Crazy Girl,Eli Young Band,"texas country, acoustic country, country, red dirt",200706,False,62,105,US
Cheers (Drink To That),Rihanna,pop,261746,False,42,8,US
Who Says,Selena Gomez & The Scene,pop,195613,False,68,183,US
Barefoot Blue Jean Night,Jake Owen,"country, acoustic country",167426,False,69,185,US
Knee Deep (feat. Jimmy Buffett),"Zac Brown Band, Jimmy Buffett","country, acoustic country",203173,False,0,0,"US, US"
Country Girl (Shake It For Me),Luke Bryan,"country, acoustic country",225560,False,5,0,CA
Remind Me (with Carrie Underwood),"Brad Paisley, Carrie Underwood",country,271906,False,52,185,"US, US"
In The Dark,DEV,bollywood,226226,False,50,36,IN
Backseat (feat. The Cataracs & Dev),"New Boyz, The Cataracs, DEV","new wave, rock, bollywood",224093,True,38,167,"GB, GB, IN"
Headlines,Drake,"hip hop, rap",235986,True,9,1,CA
Best Thing I Never Had,Beyoncé,pop,252613,False,33,181,US
Don't Wanna Go Home,Jason Derulo,pop,205913,False,23,185,US
Where Them Girls At (feat. Nicki Minaj & Flo Rida),"David Guetta, Flo Rida, Nicki Minaj","dance, edm",210093,True,42,3,"FR, US, US"
She Ain't You,Chris Brown,r&b,248106,False,57,185,US
Take A Back Road,Rodney Atkins,"country, acoustic country",209426,False,65,185,US
Please Don't Go,Mike Posner,electropop,196813,False,15,181,US
Sure Thing,Miguel,r&b,195373,False,81,185,ES
Price Tag,"Jessie J, B.o.B","author, folk rock",223053,False,57,3,"GB, US"
God Gave Me You,Blake Shelton,country,229533,False,54,2,US
She Will,"Lil Wayne, Drake","hip hop, rap",305840,True,0,0,"US, CA"
Are You Gonna Kiss Me Or Not,Thompson Square,country,184920,False,0,0,JP
Animal,Neon Trees,indie,212293,False,66,5,US
You and Tequila (feat. Grace Potter),"Kenny Chesney, Grace Potter",country,242840,False,56,185,"US, US"
Colder Weather,Zac Brown Band,"country, acoustic country",273893,False,0,0,US
My Last,"Big Sean, Chris Brown",r&b,254120,True,25,3,"US, US"
Somebody That I Used To Know,"Gotye, Kimbra","art pop, indie pop",244973,False,71,4,"AU, US"
Call Me Maybe,Carly Rae Jepsen,pop,193394,False,1,0,CA
We Are Young (feat. Janelle Monáe),"fun., Janelle Monáe",alternative r&b,250626,False,73,146,"IT, US"
Payphone,"Maroon 5, Wiz Khalifa","rap, pop",231386,True,67,4,"US, US"
Lights - Single Version,Ellie Goulding,electropop,211800,False,59,4,GB
Glad You Came,The Wanted,rock,198186,False,33,4,GB
Stronger (What Doesn't Kill You),Kelly Clarkson,christmas,221946,False,70,182,US
We Found Love,"Rihanna, Calvin Harris",edm,215226,False,56,1,"US, Unknown"
Starships,Nicki Minaj,hip hop,210626,True,69,3,US
What Makes You Beautiful,One Direction,boy band,198053,False,2,0,Unknown
Wild Ones (feat. Sia),"Flo Rida, Sia","pop rap, pop",232946,False,75,170,"US, AU"
Set Fire to the Rain,Adele,soft pop,242973,False,1,0,GB
Sexy And I Know It,LMFAO,pop,199480,False,59,4,US
Some Nights,fun.,italo-disco,277040,True,63,146,IT
Wide Awake,Katy Perry,pop,220946,False,71,184,US
Good Feeling,Flo Rida,pop rap,248133,False,73,170,US
Whistle,Flo Rida,pop rap,224653,False,73,170,US
One More Night,Maroon 5,pop,219466,False,68,4,US
Drive By,Train,soft pop,195973,False,76,185,US
The Motto,"Drake, Lil Wayne","rap, hip hop",181572,True,6,1,"CA, US"
Where Have You Been,Rihanna,pop,242680,False,48,1,US
Everybody Talks,Neon Trees,indie,177280,True,42,181,US
Take Care,"Drake, Rihanna","rap, hip hop",277386,True,10,1,"CA, US"
Titanium (feat. Sia),"David Guetta, Sia","edm, dance",245040,False,52,3,"FR, AU"
I Won't Give Up,Jason Mraz,"acoustic pop, soft pop",240165,False,54,185,US
It Will Rain,Bruno Mars,pop,257847,False,62,2,US
Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz","rap, southern hip hop",329320,True,64,119,"GB, US, US, US"
Boyfriend,Justin Bieber,pop,171333,False,0,0,CA
Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock","pop, jazz",262146,False,32,4,"US, US, US"
Too Close,Alex Clare,dubstep,256560,False,54,4,GB
Part Of Me,Katy Perry,pop,216160,False,69,184,US
"Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg, Wiz Khalifa, Bruno Mars","west coast hip hop, rap, hip hop, g-funk, gangster rap",207333,True,70,180,"US, US, US"
We Are Never Ever Getting Back Together,Taylor Swift,pop,191880,False,40,2,US
As Long As You Love Me,"Justin Bieber, Big Sean","pop, hip hop",229466,False,0,0,"CA, US"
Turn Me On (feat. Nicki Minaj),"David Guetta, Nicki Minaj","edm, dance",199680,False,35,3,"FR, US"
Moves Like Jagger,"Maroon 5, Christina Aguilera",pop,202640,False,64,179,"US, US"
Blow Me (One Last Kiss),P!nk,pop,255586,True,61,185,US
Good Time,"Owl City, Carly Rae Jepsen","pop, pop",205933,False,72,180,"US, CA"
Give Your Heart a Break,Demi Lovato,pop,205346,False,66,163,US
Ni**as In Paris,"JAY-Z, Kanye West","rap, east coast hip hop, hip hop",219333,True,23,1,"US, GB"
The One That Got Away,Katy Perry,pop,227333,False,67,184,US
Feel So Close - Radio Edit,Calvin Harris,edm,206413,False,76,172,Unknown
Someone Like You,Adele,soft pop,285240,False,2,0,GB
Scream,USHER,r&b,234693,False,63,185,US
Rack City,Tyga,hip hop,203200,True,13,0,US
Domino,Jessie J,author,231693,False,63,3,GB
Gangnam Style (강남스타일),PSY,k-pop,219493,False,70,163,KR
International Love (feat. Chris Brown),"Pitbull, Chris Brown",r&b,227280,False,77,185,"US, US"
Home,Phillip Phillips,folk pop,210173,False,65,183,US
Without You (feat. Usher),"David Guetta, USHER","edm, dance, r&b",208133,False,41,3,"FR, US"
Ass Back Home (feat. Neon Hitch),"Gym Class Heroes, Neon Hitch","hip hop, dance-pop",222213,True,57,185,"US, GB"
Wanted,Hunter Hayes,country,228840,False,57,2,US
Drunk On You,Luke Bryan,"acoustic country, country",213546,False,0,0,CA
No Lie,"2 Chainz, Drake","rap, southern hip hop, hip hop",237826,True,55,4,"US, CA"
Want U Back,Cher Lloyd,pop,214573,False,58,28,US
Don't Wake Me Up,Chris Brown,r&b,222306,False,57,185,US
Dance (A$$) Remix,"Big Sean, Nicki Minaj","hip hop, hip hop",220346,True,0,0,"US, US"
Springsteen,Eric Church,"acoustic country, country",263386,False,71,183,GB
Brokenhearted,Karmin,Unknown,228613,False,21,180,US
Not Over You,Gavin DeGraw,pop,218546,False,18,181,US
Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine","hip hop, pop",210960,False,77,185,"US, US"
"Back in Time - featured in ""Men In Black 3""",Pitbull,dance-pop,205680,False,47,171,US
Work Out,J. Cole,rap,235320,True,76,179,GB
Rumour Has It,Adele,soft pop,221426,False,0,0,GB
Let's Go (feat. Ne-Yo),"Calvin Harris, Ne-Yo",edm,232800,False,61,172,"Unknown, US"
Good Girl,Carrie Underwood,country,205560,False,53,183,US
Pontoon,Little Big Town,country,212320,False,56,184,US
Ho Hey,The Lumineers,"indie folk, folk pop",163106,False,0,0,GB
Paradise,Coldplay,alternative rock,278719,False,79,183,GB
Blown Away,Carrie Underwood,country,240133,False,57,183,US
Rolling in the Deep,Adele,soft pop,228293,False,23,0,GB
Climax,USHER,r&b,232906,False,55,185,US
"Work Hard, Play Hard",Wiz Khalifa,rap,220714,True,28,37,US
Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,contemporary r&b,251626,False,64,183,US
Pound The Alarm,Nicki Minaj,hip hop,205640,True,57,3,US
Come Over,Kenny Chesney,country,248426,False,50,185,US
Heart Attack,Trey Songz,r&b,235150,True,27,166,US
Drank in My Cup,Kirko Bangz,hip hop,232160,True,58,156,US
Birthday Cake,Rihanna,pop,78200,True,50,174,US
So Good,B.o.B,folk rock,213253,False,56,116,US
50 Ways to Say Goodbye,Train,soft pop,247946,False,63,185,US
Red Solo Cup,Toby Keith,country,223386,False,60,185,US
Love You Like A Love Song,Selena Gomez & The Scene,pop,188453,False,76,183,US
Turn Up the Music,Chris Brown,r&b,227973,False,58,185,US
Die Young,Kesha,dance-pop,211920,False,35,185,US
5 O'Clock (feat. Lily Allen & Wiz Khalifa),"T-Pain, Lily Allen, Wiz Khalifa",rap,281533,True,0,0,"US, GB, US"
a thousand years,Christina Perri,soft pop,285120,False,79,185,US
Take A Little Ride,Jason Aldean,"acoustic country, country",187613,False,0,0,US
You Da One,Rihanna,pop,200013,True,17,1,US
We Run The Night,"Havana Brown, Pitbull","soul, dance-pop",228200,True,49,84,"US, US"
It's Time,Imagine Dragons,alternative rock,237986,False,61,2,US
Cashin' Out,Ca$h Out,Unknown,238760,True,51,185,Unknown
I Don't Want This Night To End,Luke Bryan,"acoustic country, country",219973,False,0,0,CA
Diamonds,Rihanna,pop,225200,False,58,165,US
Hard To Love,Lee Brice,"acoustic country, country",224293,False,62,185,US
Somethin' 'Bout A Truck,Kip Moore,country,213826,False,61,184,US
Adorn,Miguel,r&b,195520,False,30,177,ES
Fly Over States,Jason Aldean,"acoustic country, country",218200,False,0,0,US
Even If It Breaks Your Heart,Eli Young Band,"acoustic country, texas country, country, red dirt",220520,False,62,105,US
BURN IT DOWN,Linkin Park,"rock, nu metal, alternative metal, rap metal",230253,False,71,165,US
Thrift Shop (feat. Wanz),"Macklemore & Ryan Lewis, Wanz",hip hop,235613,True,2,0,"US, US"
Blurred Lines,"Robin Thicke, T.I., Pharrell Williams",southern hip hop,263826,True,23,16,"US, US, US"
Radioactive,Imagine Dragons,alternative rock,186813,False,67,2,US
Harlem Shake,Baauer,edm trap,196664,False,50,185,US
Can't Hold Us (feat. Ray Dalton),"Macklemore & Ryan Lewis, Ray Dalton","hip hop, jazz",258431,False,1,0,"US, US"
Mirrors - Radio Edit,Justin Timberlake,pop,277306,False,55,185,US
Just Give Me a Reason (feat. Nate Ruess),"P!nk, Nate Ruess","pop, indie pop",242733,False,78,185,"US, US"
When I Was Your Man,Bruno Mars,pop,213826,False,83,168,US
Cruise - Remix,"Florida Georgia Line, Nelly","country, pop country, acoustic country",206813,False,37,183,"US, US"
Roar,Katy Perry,pop,223546,False,74,184,US
Locked out of Heaven,Bruno Mars,pop,233478,False,85,168,US
Ho Hey,The Lumineers,"folk pop, indie folk",163106,False,0,0,GB
Stay,"Rihanna, Mikky Ekko",pop,240706,False,63,3,"US, US"
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],"Pharrell Williams, Nile Rodgers, Thomas Bangalter, Guy-Manuel de Homem-Christo, Daft Punk","electronic, electro, french house",248413,False,74,185,"US, US, Unknown, FR, FR"
Royals,Lorde,pop,190185,False,72,183,NZ
I Knew You Were Trouble.,Taylor Swift,pop,217973,False,56,183,US
We Can't Stop,Miley Cyrus,pop,231240,False,75,185,US
Wrecking Ball,Miley Cyrus,pop,221360,False,75,185,US
Wake Me Up,Avicii,edm,249693,False,43,3,SE
Suit & Tie (feat. JAY-Z),"Justin Timberlake, JAY-Z","hip hop, east coast hip hop, rap",326280,True,61,185,"US, US"
Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,Anna Kendrick,children's music,128013,False,55,2,US
Holy Grail,"JAY-Z, Justin Timberlake","hip hop, east coast hip hop, rap",338413,True,57,183,"US, US"
Scream & Shout,"will.i.am, Britney Spears",pop,283400,True,73,182,"US, US"
Clarity,"Zedd, Foxes",edm,271426,False,71,184,"DE, GB"
Sail,AWOLNATION,alternative rock,259102,False,3,0,US
Don't You Worry Child - Radio Edit,"Swedish House Mafia, John Martin",edm,212862,False,75,184,"SE, US"
Diamonds,Rihanna,pop,225200,False,58,165,US
I Love It (feat. Charli XCX),"Icona Pop, Charli xcx","hyperpop, art pop",155337,True,60,112,"SE, Unknown"
Safe And Sound,Capital Cities,electronic,192789,False,22,0,US
Treasure,Bruno Mars,pop,178560,True,75,168,US
The Way,"Ariana Grande, Mac Miller",pop,227026,False,62,183,"US, GB"
Started From the Bottom,Drake,"hip hop, rap",173160,True,34,165,CA
Come & Get It,Selena Gomez,pop,231733,False,46,161,US
"Hold On, We're Going Home","Drake, Majid Jordan","hip hop, rap",227026,False,24,20,"CA, CA"
Daylight,Maroon 5,pop,225400,False,46,4,US
Feel This Moment (feat. Christina Aguilera),"Pitbull, Christina Aguilera","dance-pop, pop",229506,False,75,171,"US, US"
Applause,Lady Gaga,"pop, art pop",212333,False,73,178,US
One More Night,Maroon 5,pop,219466,False,68,4,US
Love Me,"Lil Wayne, Drake, Future","hip hop, rap",253440,True,1,0,"US, CA, US"
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,"pop punk, emo, emo pop",186826,False,57,4,US
"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","A$AP Rocky, Drake, 2 Chainz, Kendrick Lamar","hip hop, southern hip hop, west coast hip hop, rap",233786,True,74,185,"US, CA, US, US"
Beauty And A Beat,"Justin Bieber, Nicki Minaj","pop, hip hop",227986,False,73,180,"CA, US"
Same Love (feat. Mary Lambert),"Macklemore & Ryan Lewis, Mary Lambert","hip hop, schlager",320034,False,0,0,"US, DE"
Sweet Nothing (feat. Florence Welch),"Calvin Harris, Florence Welch",edm,212560,False,70,172,"Unknown, GB"
Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,"Lana Del Rey, Cedric Gervais",edm,214912,False,69,173,"US, FR"
Home,Phillip Phillips,folk pop,210173,False,65,183,US
It's Time,Imagine Dragons,alternative rock,237986,False,61,2,US
Power Trip (feat. Miguel),"J. Cole, Miguel","r&b, rap",240280,True,0,0,"GB, ES"
